data	open	high	low	close	volume
2025-10-08 10:00:00	120.14	120.22	120.13	120.22	28928
2025-10-08 11:00:00	120.22	120.24	120.16	120.2	29374
2025-10-08 12:00:00	120.2	120.4	120.19	120.38	37860
2025-10-08 13:00:00	120.38	120.42	120.33	120.38	28897
2025-10-08 14:00:00	120.38	120.43	120.29	120.34	29331
2025-10-08 15:00:00	120.34	120.39	120.28	120.31	23007
2025-10-08 16:00:00	120.31	120.37	120.29	120.35	37180
2025-10-08 17:00:00	120.35	120.38	120.3	120.35	28603
2025-10-08 18:00:00	120.36	120.4	120.33	120.36	4216
2025-10-09 08:00:00	120.33	120.38	120.26	120.35	8565
2025-10-09 09:00:00	120.35	120.39	120.27	120.34	30190
2025-10-09 10:00:00	120.34	120.37	120.25	120.25	22326
2025-10-09 11:00:00	120.25	120.32	120.22	120.27	19219
2025-10-09 12:00:00	120.27	120.43	120.27	120.42	17737
2025-10-09 13:00:00	120.42	120.43	120.31	120.32	28394
2025-10-09 14:00:00	120.32	120.35	120.27	120.3	20300
2025-10-09 15:00:00	120.3	120.31	120.13	120.2	33029
2025-10-09 16:00:00	120.19	120.21	120.09	120.12	34809
2025-10-09 17:00:00	120.12	120.13	120.05	120.09	27720
2025-10-09 18:00:00	120.09	120.12	120.01	120.02	8871
2025-10-09 19:00:00	120.03	120.03	120.03	120.03	20
2025-10-10 08:00:00	120.19	120.26	120.13	120.25	12312
2025-10-10 09:00:00	120.25	120.28	120.19	120.26	23389
2025-10-10 10:00:00	120.27	120.3	120.18	120.23	27305
2025-10-10 11:00:00	120.24	120.29	120.21	120.26	20397
2025-10-10 12:00:00	120.27	120.33	120.25	120.3	21796
2025-10-10 13:00:00	120.31	120.43	120.3	120.39	29560
2025-10-10 14:00:00	120.39	120.45	120.37	120.41	24586
2025-10-10 15:00:00	120.41	120.45	120.38	120.42	25095
2025-10-10 16:00:00	120.41	120.54	120.4	120.5	38220
2025-10-10 17:00:00	120.5	120.64	120.45	120.49	65406
2025-10-10 18:00:00	120.49	120.54	120.47	120.5	5605
2025-10-13 08:00:00	120.54	120.57	120.43	120.5	13544
2025-10-13 09:00:00	120.5	120.58	120.46	120.51	27134
2025-10-13 10:00:00	120.52	120.62	120.47	120.59	34986
2025-10-13 11:00:00	120.59	120.67	120.56	120.62	27564
2025-10-13 12:00:00	120.63	120.68	120.61	120.67	14884
2025-10-13 13:00:00	120.67	120.71	120.67	120.69	23246
2025-10-13 14:00:00	120.69	120.74	120.59	120.68	38425
2025-10-13 15:00:00	120.68	120.73	120.66	120.71	24250
2025-10-13 16:00:00	120.71	120.75	120.65	120.68	26098
2025-10-13 17:00:00	120.68	120.76	120.67	120.73	29834
2025-10-13 18:00:00	120.74	120.78	120.73	120.77	5077
2025-10-14 08:00:00	120.94	121.0	120.85	120.89	16890
2025-10-14 09:00:00	120.89	121.04	120.87	120.95	47288
2025-10-14 10:00:00	120.95	121.0	120.91	120.96	68917
2025-10-14 11:00:00	120.96	121.03	120.93	120.98	53937
2025-10-14 12:00:00	120.98	121.02	120.97	120.99	24805
2025-10-14 13:00:00	120.99	121.01	120.9	120.92	29143
2025-10-14 14:00:00	120.92	121.03	120.91	121.0	31643
2025-10-14 15:00:00	121.0	121.08	120.95	121.04	58562
2025-10-14 16:00:00	121.04	121.1	121.0	121.06	50797
2025-10-14 17:00:00	121.06	121.12	121.04	121.09	34570
2025-10-14 18:00:00	121.1	121.24	121.09	121.23	8048
2025-10-15 08:00:00	121.27	121.33	121.22	121.31	11306
2025-10-15 09:00:00	121.31	121.38	121.28	121.31	30129
2025-10-15 10:00:00	121.32	121.34	121.25	121.29	32702
2025-10-15 11:00:00	121.29	121.37	121.24	121.35	36738
2025-10-15 12:00:00	121.34	121.38	121.32	121.36	24890
2025-10-15 13:00:00	121.35	121.42	121.34	121.4	19173
2025-10-15 14:00:00	121.39	121.41	121.34	121.37	24396
2025-10-15 15:00:00	121.38	121.51	121.36	121.49	38217
2025-10-15 16:00:00	121.5	121.59	121.43	121.59	43540
2025-10-15 17:00:00	121.58	121.64	121.43	121.46	37012
2025-10-15 18:00:00	121.46	121.49	121.42	121.44	5269
2025-10-15 19:00:00	121.44	121.44	121.44	121.44	1
2025-10-16 08:00:00	121.49	121.57	121.35	121.4	12664
2025-10-16 09:00:00	121.4	121.54	121.38	121.44	38024
2025-10-16 10:00:00	121.44	121.5	121.44	121.48	33221
2025-10-16 11:00:00	121.48	121.59	121.46	121.56	40157
2025-10-16 12:00:00	121.57	121.59	121.53	121.56	18081
2025-10-16 13:00:00	121.57	121.59	121.49	121.57	19983
2025-10-16 14:00:00	121.56	121.73	121.56	121.67	31427
2025-10-16 15:00:00	121.66	121.69	121.53	121.6	45545
2025-10-16 16:00:00	121.61	121.66	121.56	121.64	28915
2025-10-16 17:00:00	121.64	121.73	121.6	121.66	41763
2025-10-16 18:00:00	121.67	121.81	121.63	121.7	14981
2025-10-17 08:00:00	121.85	121.88	121.68	121.83	23491
2025-10-17 09:00:00	121.83	121.83	121.64	121.71	65887
2025-10-17 10:00:00	121.71	121.75	121.63	121.66	36203
2025-10-17 11:00:00	121.65	121.73	121.63	121.67	25740
2025-10-17 12:00:00	121.67	121.72	121.6	121.62	26062
2025-10-17 13:00:00	121.63	121.65	121.49	121.57	40075
2025-10-17 14:00:00	121.57	121.58	121.49	121.56	27215
2025-10-17 15:00:00	121.57	121.59	121.5	121.52	30825
2025-10-17 16:00:00	121.53	121.53	121.43	121.46	37540
2025-10-17 17:00:00	121.46	121.54	121.43	121.5	22792
2025-10-17 18:00:00	121.49	121.49	121.41	121.48	3855
2025-10-20 08:00:00	121.42	121.5	121.4	121.47	8412
2025-10-20 09:00:00	121.47	121.53	121.45	121.45	22270
2025-10-20 10:00:00	121.44	121.47	121.35	121.39	22496
2025-10-20 11:00:00	121.39	121.46	121.36	121.41	28656
2025-10-20 12:00:00	121.4	121.45	121.38	121.44	20013
2025-10-20 13:00:00	121.44	121.49	121.39	121.46	15332
2025-10-20 14:00:00	121.46	121.53	121.45	121.53	21766
2025-10-20 15:00:00	121.53	121.58	121.49	121.54	26098
2025-10-20 16:00:00	121.54	121.57	121.48	121.52	21314
2025-10-20 17:00:00	121.52	121.62	121.52	121.62	19812
2025-10-20 18:00:00	121.62	121.63	121.58	121.59	3686
2025-10-21 08:00:00	121.59	121.72	121.54	121.72	9768
2025-10-21 09:00:00	121.72	121.74	121.64	121.68	28892
2025-10-21 10:00:00	121.68	121.73	121.63	121.66	21709
2025-10-21 11:00:00	121.66	121.7	121.62	121.63	33025
2025-10-21 12:00:00	121.63	121.68	121.61	121.66	20405
2025-10-21 13:00:00	121.66	121.72	121.65	121.7	16772
2025-10-21 14:00:00	121.71	121.76	121.68	121.75	20748
2025-10-21 15:00:00	121.74	121.83	121.74	121.83	31852
2025-10-21 16:00:00	121.84	121.84	121.78	121.84	30780
2025-10-21 17:00:00	121.84	121.85	121.79	121.82	18502
2025-10-21 18:00:00	121.82	121.84	121.79	121.83	4159
2025-10-22 08:00:00	121.8	121.89	121.71	121.87	11047
2025-10-22 09:00:00	121.87	121.94	121.74	121.79	34667
2025-10-22 10:00:00	121.8	121.84	121.74	121.81	32020
2025-10-22 11:00:00	121.82	121.88	121.8	121.87	18534
2025-10-22 12:00:00	121.87	121.92	121.84	121.9	21247
2025-10-22 13:00:00	121.91	121.94	121.85	121.9	12840
2025-10-22 14:00:00	121.9	121.91	121.76	121.78	21250
2025-10-22 15:00:00	121.78	121.81	121.71	121.75	27557
2025-10-22 16:00:00	121.75	121.76	121.67	121.69	26521
2025-10-22 17:00:00	121.69	121.79	121.69	121.77	27714
2025-10-22 18:00:00	121.78	121.85	121.74	121.79	8634
2025-10-23 08:00:00	121.77	121.79	121.63	121.67	5359
2025-10-23 09:00:00	121.67	121.74	121.65	121.68	25289
2025-10-23 10:00:00	121.68	121.69	121.59	121.61	18742
2025-10-23 11:00:00	121.61	121.65	121.58	121.63	18392
2025-10-23 12:00:00	121.63	121.63	121.56	121.58	17313
2025-10-23 13:00:00	121.58	121.64	121.58	121.59	19070
2025-10-23 14:00:00	121.59	121.65	121.56	121.63	15686
2025-10-23 15:00:00	121.63	121.67	121.55	121.61	24392
2025-10-23 16:00:00	121.61	121.66	121.56	121.58	26935
2025-10-23 17:00:00	121.58	121.6	121.54	121.56	20119
2025-10-23 18:00:00	121.56	121.56	121.51	121.54	4404
2025-10-24 08:00:00	121.56	121.63	121.56	121.61	7470
2025-10-24 09:00:00	121.6	121.67	121.31	121.32	48568
2025-10-24 10:00:00	121.32	121.32	121.18	121.18	36366
2025-10-24 11:00:00	121.18	121.28	121.12	121.25	27698
2025-10-24 12:00:00	121.25	121.28	121.22	121.23	14004
2025-10-24 13:00:00	121.24	121.27	121.21	121.22	17446
2025-10-24 14:00:00	121.22	121.45	121.19	121.23	42616
2025-10-24 15:00:00	121.23	121.31	121.12	121.18	33038
2025-10-24 16:00:00	121.18	121.22	121.12	121.18	33082
2025-10-24 17:00:00	121.18	121.2	121.13	121.18	20539
